,support,itemsets
4193,0.00635904125224197,"frozenset({'22697', '22698', '23173'})"
635,0.00635904125224197,frozenset({'10135'})
826,0.00635904125224197,frozenset({'22586'})
3940,0.00635904125224197,"frozenset({'23208', '22382', '23207'})"
3146,0.00635904125224197,"frozenset({'84997A', '84997D', '84997C'})"
3232,0.00635904125224197,"frozenset({'22383', '22385'})"
3086,0.00635904125224197,"frozenset({'21928', '22411', '21931'})"
2984,0.00635904125224197,"frozenset({'22720', '22966'})"
3195,0.0063046904723082775,"frozenset({'21181', '82582'})"
2266,0.0063046904723082775,"frozenset({'22383', '22382', '20726', '20725', '20728'})"
1486,0.0063046904723082775,"frozenset({'22384', '22383', '22386'})"
1142,0.0063046904723082775,frozenset({'23119'})
2746,0.0063046904723082775,"frozenset({'21976', '84991'})"
1880,0.0063046904723082775,"frozenset({'22384', '22383', '22662', '22382'})"
2718,0.0063046904723082775,"frozenset({'22147', '20972'})"
2717,0.0063046904723082775,"frozenset({'20971', '22147'})"
2000,0.0063046904723082775,"frozenset({'85123A', '21080'})"
2170,0.0063046904723082775,"frozenset({'20727', '22383', '22384', '22382', '20725'})"
3861,0.0063046904723082775,"frozenset({'22383', '23204'})"
1560,0.0063046904723082775,"frozenset({'21977', '22993'})"
4368,0.0063046904723082775,"frozenset({'23307', '23209'})"
3892,0.0063046904723082775,"frozenset({'22356', '23205'})"
3405,0.0063046904723082775,"frozenset({'21181', '82583'})"
846,0.0063046904723082775,frozenset({'21090'})
3306,0.0063046904723082775,"frozenset({'23202', '20724'})"
174,0.0063046904723082775,frozenset({'22468'})
2212,0.0063046904723082775,"frozenset({'22384', '22382', '20725', '23209'})"
3088,0.0063046904723082775,"frozenset({'21929', '21928', '21931'})"
1973,0.0063046904723082775,"frozenset({'85049A', '85049E'})"
2521,0.0063046904723082775,"frozenset({'22666', '20914'})"
4051,0.0063046904723082775,"frozenset({'22197', '23209'})"
2901,0.0063046904723082775,"frozenset({'22699', '22720'})"
1605,0.0063046904723082775,"frozenset({'85099C', '22411', '21931'})"
2122,0.0063046904723082775,"frozenset({'22382', '47566'})"
1281,0.0063046904723082775,"frozenset({'82482', '21754'})"
2150,0.0063046904723082775,"frozenset({'22197', '22384'})"
1943,0.0063046904723082775,"frozenset({'22383', '22662', '23207'})"
1657,0.0063046904723082775,"frozenset({'23203', '21929', '85099B'})"
1294,0.0063046904723082775,"frozenset({'20972', '22749'})"
4449,0.0063046904723082775,"frozenset({'23202', '23344'})"
150,0.0063046904723082775,frozenset({'22338'})
2432,0.0063046904723082775,"frozenset({'20727', '22383', '22382', '20725', '20728'})"
2106,0.0063046904723082775,"frozenset({'22835', '22111', '22112'})"
2217,0.0063046904723082775,"frozenset({'23203', '22384', '85099B'})"
2407,0.0063046904723082775,"frozenset({'23203', '22383', '20725'})"
398,0.0063046904723082775,frozenset({'21577'})
1690,0.0063046904723082775,"frozenset({'20723', '23206'})"
4276,0.0063046904723082775,"frozenset({'23172', '23174'})"
1495,0.0063046904723082775,"frozenset({'22386', '20725', '20728'})"
1818,0.0063046904723082775,"frozenset({'82482', '22470'})"
1088,0.0063046904723082775,frozenset({'23211'})
3424,0.0063046904723082775,"frozenset({'21531', '21535'})"
1407,0.0063046904723082775,"frozenset({'22469', '82494L'})"
1569,0.0063046904723082775,"frozenset({'85099B', '84991'})"
1989,0.0063046904723082775,"frozenset({'22196', '22195'})"
3974,0.0063046904723082775,"frozenset({'23208', '20727', '20725', '23206'})"
2638,0.0063046904723082775,"frozenset({'22720', '22077'})"
755,0.006250339692374585,frozenset({'20752'})
4499,0.006250339692374585,"frozenset({'23332', '23321'})"
2359,0.006250339692374585,"frozenset({'21181', '22413'})"
2207,0.006250339692374585,"frozenset({'20727', '22383', '22384', '23209'})"
3222,0.006250339692374585,"frozenset({'22384', '22385'})"
4214,0.006250339692374585,"frozenset({'23175', '23173', '23170'})"
4444,0.006250339692374585,"frozenset({'23014', '23012'})"
1571,0.006250339692374585,"frozenset({'22423', '84991'})"
1374,0.006250339692374585,"frozenset({'22661', '23204'})"
4383,0.006250339692374585,"frozenset({'23203', '23240'})"
1650,0.006250339692374585,"frozenset({'21929', '20725', '85099B'})"
2794,0.006250339692374585,"frozenset({'21930', '21928'})"
4472,0.006250339692374585,"frozenset({'23318', '22909'})"
2171,0.006250339692374585,"frozenset({'22383', '22384', '22382', '20725', '20728'})"
4094,0.006250339692374585,"frozenset({'85099F', '23200'})"
1658,0.006250339692374585,"frozenset({'21929', '23202', '85099B'})"
109,0.006250339692374585,frozenset({'22224'})
1828,0.006250339692374585,"frozenset({'85123A', '84755'})"
3229,0.006250339692374585,"frozenset({'22385', '21928'})"
4205,0.006250339692374585,"frozenset({'22699', '22698', '23170'})"
4376,0.006250339692374585,"frozenset({'21212', '23308'})"
1312,0.006250339692374585,"frozenset({'47566', '22727'})"
1531,0.006250339692374585,"frozenset({'85099B', '22411', '22386', '21931'})"
1980,0.006250339692374585,"frozenset({'22193', '22727'})"
2349,0.006250339692374585,"frozenset({'82580', '85123A'})"
2249,0.006250339692374585,"frozenset({'20727', '22383', '22384', '20726', '20725'})"
1887,0.006250339692374585,"frozenset({'22384', '20727', '22662', '20725'})"
2146,0.006250339692374585,"frozenset({'20727', '22383', '22382', '23209'})"
3534,0.006250339692374585,"frozenset({'22994', '22998'})"
3411,0.006250339692374585,"frozenset({'21181', '21908'})"
2601,0.006250339692374585,"frozenset({'23199', '85099F', '85099B'})"
3263,0.006250339692374585,"frozenset({'21988', '21987'})"
2274,0.006250339692374585,"frozenset({'20727', '22383', '22382', '20726', '20725'})"
1674,0.006250339692374585,"frozenset({'20723', '22386'})"
4464,0.006250339692374585,"frozenset({'23321', '23323'})"
1810,0.006250339692374585,"frozenset({'22469', '47566'})"
2590,0.006250339692374585,"frozenset({'85099B', '85099F', '22386', '21931'})"
3531,0.006250339692374585,"frozenset({'23209', '22993'})"
2210,0.006250339692374585,"frozenset({'22384', '20728', '20725', '23209'})"
2012,0.006250339692374585,"frozenset({'21485', '23355'})"
1911,0.006250339692374585,"frozenset({'20727', '22383', '22662', '20728'})"
2931,0.006250339692374585,"frozenset({'22383', '20712'})"
1051,0.006250339692374585,frozenset({'23081'})
2566,0.006250339692374585,"frozenset({'22457', '22488'})"
3606,0.006250339692374585,"frozenset({'20727', '23209', '22382', '23206'})"
3607,0.006250339692374585,"frozenset({'23209', '22383', '22382', '23206'})"
4327,0.006250339692374585,"frozenset({'23301', '23209'})"
2305,0.006250339692374585,"frozenset({'20727', '20726', '22382', '23206'})"
98,0.006250339692374585,frozenset({'21832'})
3036,0.006250339692374585,"frozenset({'22355', '23209'})"
4428,0.006250339692374585,"frozenset({'23286', '23285'})"
4454,0.006250339692374585,"frozenset({'23344', '23201'})"
4358,0.006250339692374585,"frozenset({'23302', '23300'})"
862,0.006195988912440893,frozenset({'22843'})
1802,0.006195988912440893,"frozenset({'22457', '22720'})"
721,0.006195988912440893,frozenset({'21470'})
3727,0.006195988912440893,"frozenset({'23199', '22411', '85099B'})"
3741,0.006195988912440893,"frozenset({'23199', '23202', '23209'})"
4306,0.006195988912440893,"frozenset({'22697', '23172', '23171'})"
3730,0.006195988912440893,"frozenset({'23199', '20727', '23206'})"
2886,0.006195988912440893,"frozenset({'21080', '22907'})"
2258,0.006195988912440893,"frozenset({'22384', '22382', '20726', '20725', '20728'})"
1391,0.006195988912440893,"frozenset({'85123A', '22086'})"
1987,0.006195988912440893,"frozenset({'22193', '22191', '22192'})"
2308,0.006195988912440893,"frozenset({'20728', '20726', '20725', '23206'})"
2574,0.006195988912440893,"frozenset({'85099F', '22382'})"
4188,0.006195988912440893,"frozenset({'23245', '23173'})"
1772,0.006195988912440893,"frozenset({'22083', '22086'})"
2547,0.006195988912440893,"frozenset({'21790', '21914'})"
4235,0.006195988912440893,"frozenset({'22697', '22698', '23171'})"
3612,0.006195988912440893,"frozenset({'23209', '85099B', '23206'})"
1692,0.006195988912440893,"frozenset({'20723', '23209'})"
3837,0.006195988912440893,"frozenset({'22384', '20726', '23207'})"
2690,0.006195988912440893,"frozenset({'22554', '20725'})"
158,0.006195988912440893,frozenset({'22349'})
891,0.006195988912440893,frozenset({'22613'})
2480,0.006195988912440893,"frozenset({'21213', '20725'})"
1944,0.006195988912440893,"frozenset({'22662', '23207', '23206'})"
3137,0.006195988912440893,"frozenset({'22730', '22725', '22726'})"
3156,0.006195988912440893,"frozenset({'22367', '22898'})"
3658,0.006195988912440893,"frozenset({'23201', '23298'})"
2108,0.006195988912440893,"frozenset({'22111', '21479'})"
87,0.006195988912440893,frozenset({'84971S'})
516,0.006195988912440893,frozenset({'22121'})
2064,0.006195988912440893,"frozenset({'22086', '22867'})"
2713,0.006195988912440893,"frozenset({'22367', '22382'})"
2279,0.006195988912440893,"frozenset({'20727', '22383', '20726', '20725', '20728'})"
3509,0.006195988912440893,"frozenset({'85123A', '22138'})"
949,0.006195988912440893,frozenset({'21394'})
1139,0.006195988912440893,frozenset({'23028'})
4225,0.006195988912440893,"frozenset({'23171', '23173', '23170'})"
1998,0.006195988912440893,"frozenset({'22197', '23203'})"
2001,0.006141638132507202,"frozenset({'22197', '21080'})"
257,0.006141638132507202,frozenset({'21544'})
1701,0.006141638132507202,"frozenset({'20723', '22355', '20719', '20724'})"
3109,0.006141638132507202,"frozenset({'21670', '21672', '21669'})"
4036,0.006141638132507202,"frozenset({'23284', '23355'})"
766,0.006141638132507202,frozenset({'22207'})
1842,0.006141638132507202,"frozenset({'22662', '21931'})"
1282,0.006141638132507202,"frozenset({'21754', '22470'})"
2058,0.006141638132507202,"frozenset({'22086', '22866'})"
3283,0.006141638132507202,"frozenset({'21900', '21902'})"
2932,0.006141638132507202,"frozenset({'22382', '20712'})"
853,0.006141638132507202,frozenset({'22412'})
1527,0.006141638132507202,"frozenset({'22383', '22386', '21931'})"
2375,0.006141638132507202,"frozenset({'22549', '21791'})"
2455,0.006141638132507202,"frozenset({'84378', '85123A'})"
3147,0.006141638132507202,"frozenset({'84997A', '84997C', '84997B'})"
1534,0.006141638132507202,"frozenset({'20727', '20725', '21931'})"
1303,0.006141638132507202,"frozenset({'22960', '47566'})"
2781,0.006141638132507202,"frozenset({'22712', '22029'})"
3158,0.006141638132507202,"frozenset({'22491', '22489'})"
3452,0.006141638132507202,"frozenset({'21165', '82582'})"
1751,0.006141638132507202,"frozenset({'22411', '47566'})"
872,0.006141638132507202,frozenset({'85015'})
2410,0.006141638132507202,"frozenset({'22197', '20728'})"
3300,0.006141638132507202,"frozenset({'22197', '20724'})"
2468,0.006141638132507202,"frozenset({'21975', '84992', '84991'})"
480,0.006141638132507202,frozenset({'21625'})
3943,0.006141638132507202,"frozenset({'23208', '22383', '22382', '20725'})"
3583,0.006141638132507202,"frozenset({'22384', '20728', '22383', '23206'})"
3893,0.006141638132507202,"frozenset({'23205', '20719'})"
3008,0.006141638132507202,"frozenset({'22665', '22666'})"
3549,0.006141638132507202,"frozenset({'23159', '23154'})"
1558,0.006141638132507202,"frozenset({'85123A', '21977'})"
4220,0.006141638132507202,"frozenset({'23175', '23171'})"
3255,0.006141638132507202,"frozenset({'21561', '21559'})"
1175,0.006141638132507202,frozenset({'23189'})
2301,0.006141638132507202,"frozenset({'20726', '22382', '22383', '23206'})"
2244,0.006141638132507202,"frozenset({'20727', '22384', '22382', '20726', '20725'})"
45,0.006141638132507202,frozenset({'37370'})
3087,0.006141638132507202,"frozenset({'21928', '22386', '21931'})"
4530,0.006141638132507202,"frozenset({'23503', '23504'})"
3582,0.006141638132507202,"frozenset({'20727', '20728', '22384', '23206'})"
1193,0.006141638132507202,frozenset({'23376'})
1862,0.006141638132507202,"frozenset({'20727', '20726', '22662', '22383'})"
788,0.006141638132507202,frozenset({'22757'})
4533,0.006141638132507202,"frozenset({'23571', '23570'})"
1888,0.006141638132507202,"frozenset({'20727', '22662', '22382', '22384'})"
467,0.006141638132507202,frozenset({'22815'})
2079,0.006141638132507202,"frozenset({'22730', '22729', '22727'})"
922,0.006141638132507202,frozenset({'22677'})
793,0.006141638132507202,frozenset({'22076'})
4471,0.00608728735257351,"frozenset({'23318', '22086'})"
3742,0.00608728735257351,"frozenset({'23199', '85099B', '23209'})"
3194,0.00608728735257351,"frozenset({'22432', '22433'})"
3181,0.00608728735257351,"frozenset({'21672', '21668', '21673'})"
4016,0.00608728735257351,"frozenset({'23208', '20726', '23209'})"
3936,0.00608728735257351,"frozenset({'23208', '22383', '20725', '23209'})"
3995,0.00608728735257351,"frozenset({'23208', '22384', '23207'})"
4014,0.00608728735257351,"frozenset({'23208', '20727', '20726'})"
3207,0.00608728735257351,"frozenset({'22090', '21080'})"
909,0.00608728735257351,frozenset({'22689'})
3211,0.00608728735257351,"frozenset({'47590A', '47566'})"
1535,0.00608728735257351,"frozenset({'22383', '22382', '21931'})"
2996,0.00608728735257351,"frozenset({'22554', '22551', '22555'})"
3115,0.00608728735257351,"frozenset({'22754', '22753'})"
4163,0.00608728735257351,"frozenset({'23203', '23202', '22386', '85099B'})"
4152,0.00608728735257351,"frozenset({'23209', '23202', '23206'})"
3972,0.00608728735257351,"frozenset({'23208', '20727', '22383', '20725'})"
1336,0.00608728735257351,"frozenset({'22629', '85099B'})"
3724,0.00608728735257351,"frozenset({'23199', '23202', '22386'})"
632,0.00608728735257351,frozenset({'22434'})
3985,0.00608728735257351,"frozenset({'23208', '23209', '20728'})"
2729,0.00608728735257351,"frozenset({'22951', '21213'})"
3944,0.00608728735257351,"frozenset({'23208', '22383', '22382', '23206'})"
2615,0.00608728735257351,"frozenset({'22411', '20713'})"
4113,0.00608728735257351,"frozenset({'23209', '23200', '23206'})"
2467,0.00608728735257351,"frozenset({'21212', '21975', '84992'})"
1642,0.00608728735257351,"frozenset({'21929', '22411', '21931'})"
4105,0.00608728735257351,"frozenset({'23202', '23201', '23200'})"
1874,0.00608728735257351,"frozenset({'22384', '20726', '22662', '22382'})"
1629,0.00608728735257351,"frozenset({'20727', '21929'})"
2820,0.00608728735257351,"frozenset({'20727', '21930', '20725'})"
3309,0.00608728735257351,"frozenset({'20727', '22382', '20724'})"
2757,0.00608728735257351,"frozenset({'21481', '22111'})"
3634,0.00608728735257351,"frozenset({'20727', '23206', '22384', '23209'})"
2811,0.00608728735257351,"frozenset({'20727', '21930', '85099B'})"
3513,0.00608728735257351,"frozenset({'22720', '22989'})"
604,0.00608728735257351,frozenset({'72807C'})
1663,0.00608728735257351,"frozenset({'21975', '20725'})"
3542,0.00608728735257351,"frozenset({'22979', '22993'})"
4090,0.00608728735257351,"frozenset({'23200', '21931'})"
4466,0.00608728735257351,"frozenset({'23319', '23320'})"
1577,0.00608728735257351,"frozenset({'22993', '84991'})"
4261,0.00608728735257351,"frozenset({'22699', '23175', '23174'})"
2549,0.00608728735257351,"frozenset({'85123A', '48194'})"
2326,0.00608728735257351,"frozenset({'20726', '22383', '20725', '23209'})"
571,0.00608728735257351,frozenset({'22976'})
4083,0.00608728735257351,"frozenset({'23208', '23200'})"
4474,0.0060329365726398175,"frozenset({'22086', '23313'})"
651,0.0060329365726398175,frozenset({'21875'})
4284,0.0060329365726398175,"frozenset({'23172', '23174', '23171'})"
902,0.0060329365726398175,frozenset({'84828'})
3719,0.0060329365726398175,"frozenset({'23199', '22382', '23206'})"
1748,0.0060329365726398175,"frozenset({'20726', '22411'})"
1533,0.0060329365726398175,"frozenset({'85099B', '20727', '21931'})"
2540,0.0060329365726398175,"frozenset({'22457', '22178'})"
2884,0.0060329365726398175,"frozenset({'22666', '22907'})"
2134,0.0060329365726398175,"frozenset({'20727', '22382', '85099B'})"
3425,0.0060329365726398175,"frozenset({'22605', '22607'})"
1737,0.0060329365726398175,"frozenset({'22423', '22139'})"
4374,0.0060329365726398175,"frozenset({'23307', '23306'})"
3324,0.0060329365726398175,"frozenset({'20727', '22383', '20724'})"
3543,0.0060329365726398175,"frozenset({'23177', '23176'})"
210,0.0060329365726398175,frozenset({'22848'})
4380,0.0060329365726398175,"frozenset({'23240', '23209'})"
1188,0.0060329365726398175,frozenset({'23437'})
3391,0.0060329365726398175,"frozenset({'20719', '20725', '20724'})"
2620,0.0060329365726398175,"frozenset({'20725', '20713'})"
3354,0.0060329365726398175,"frozenset({'22356', '22386', '20724'})"
4299,0.0060329365726398175,"frozenset({'23172', '22698', '23171'})"
2979,0.0060329365726398175,"frozenset({'22666', '22966'})"
2745,0.0060329365726398175,"frozenset({'22417', '21976'})"
2749,0.0060329365726398175,"frozenset({'22530', '22534'})"
3838,0.0060329365726398175,"frozenset({'20727', '20726', '23207'})"
1422,0.0060329365726398175,"frozenset({'82483', '82484'})"
2898,0.0060329365726398175,"frozenset({'22960', '22699'})"
4211,0.0060329365726398175,"frozenset({'22697', '23175'})"
1945,0.0060329365726398175,"frozenset({'22662', '23207', '20725'})"
