,basket,product_to_recommend,probability,price,description
7373,frozenset({'22328'}),frozenset({'22629'}),0.2794759825327511,1.95,SPACEBOY LUNCH BOX 
4990,"frozenset({'20726', '20725'})","frozenset({'22384', '22383', '20728'})",0.279445727482679,4.95,"LUNCH BAG PINK POLKADOT, LUNCH BAG SUKI DESIGN , LUNCH BAG CARS BLUE"
11131,"frozenset({'22383', '20725'})","frozenset({'23206', '23209'})",0.279383429672447,3.3,"LUNCH BAG APPLE DESIGN, LUNCH BAG VINTAGE DOILY "
4428,frozenset({'22384'}),"frozenset({'20727', '20728'})",0.27926960257787325,3.3,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE"
10116,frozenset({'22356'}),frozenset({'20728'}),0.2792607802874743,1.65,LUNCH BAG CARS BLUE
6310,frozenset({'22413'}),frozenset({'21907'}),0.27920227920227925,2.1,I'M ON HOLIDAY METAL SIGN
9598,frozenset({'21669'}),"frozenset({'21673', '21671'})",0.27920227920227925,2.7,"WHITE SPOT BLUE CERAMIC DRAWER KNOB, RED SPOT CERAMIC DRAWER KNOB"
9647,frozenset({'22029'}),frozenset({'22027'}),0.27918781725888325,0.42,TEA PARTY BIRTHDAY CARD
10725,frozenset({'22998'}),frozenset({'22999'}),0.2791762013729977,0.42,TRAVEL CARD WALLET VINTAGE LEAF
10728,frozenset({'22998'}),frozenset({'22997'}),0.2791762013729977,0.42,TRAVEL CARD WALLET UNION JACK
1465,frozenset({'21929'}),"frozenset({'22411', '85099B'})",0.27906976744186046,3.87,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT"
5710,"frozenset({'20726', '22382'})","frozenset({'22383', '23206'})",0.2790123456790124,3.3,"LUNCH BAG SUKI DESIGN , LUNCH BAG APPLE DESIGN"
4874,"frozenset({'20726', '22382'})","frozenset({'20727', '20725', '22384'})",0.2790123456790124,4.75,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT, LUNCH BAG PINK POLKADOT"
6183,"frozenset({'20726', '22383'})","frozenset({'20727', '23209'})",0.2790055248618784,3.3,"LUNCH BAG  BLACK SKULL., LUNCH BAG VINTAGE DOILY "
5109,"frozenset({'22383', '20726'})","frozenset({'20727', '22382', '22384'})",0.2790055248618784,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN , LUNCH BAG PINK POLKADOT"
235,frozenset({'22326'}),frozenset({'22629'}),0.2789915966386555,1.95,SPACEBOY LUNCH BOX 
17,frozenset({'22633'}),frozenset({'23355'}),0.2789115646258503,4.95,HOT WATER BOTTLE KEEP CALM
3711,frozenset({'22726'}),frozenset({'22729'}),0.2788339670468948,3.75,ALARM CLOCK BAKELIKE ORANGE
2971,"frozenset({'22382', '20728'})","frozenset({'20726', '22662'})",0.278772378516624,3.3,"LUNCH BAG WOODLAND, LUNCH BAG DOLLY GIRL DESIGN"
6639,"frozenset({'22382', '20728'})",frozenset({'85099B'}),0.278772378516624,2.08,JUMBO BAG RED RETROSPOT
10830,"frozenset({'22383', '20728'})","frozenset({'20725', '23206'})",0.27876106194690264,3.1,"LUNCH BAG RED RETROSPOT, LUNCH BAG APPLE DESIGN"
2838,"frozenset({'22383', '20728'})","frozenset({'22662', '20725'})",0.27876106194690264,3.1,"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG RED RETROSPOT"
14571,frozenset({'23200'}),"frozenset({'23199', '23201'})",0.27872340425531916,3.58,"JUMBO BAG APPLES, JUMBO BAG ALPHABET"
14538,frozenset({'23200'}),"frozenset({'23203', '23209'})",0.27872340425531916,3.73,"JUMBO BAG VINTAGE DOILY , LUNCH BAG VINTAGE DOILY "
13946,"frozenset({'22384', '20728'})",frozenset({'23208'}),0.27868852459016397,1.65,LUNCH BAG VINTAGE LEAF DESIGN
8810,frozenset({'22355'}),frozenset({'21931'}),0.2786324786324786,1.79,JUMBO STORAGE BAG SUKI
10522,frozenset({'21165'}),frozenset({'82600'}),0.27855153203342614,1.85,N0 SINGING METAL SIGN
8564,frozenset({'20712'}),frozenset({'20725'}),0.2784552845528455,1.45,LUNCH BAG RED RETROSPOT
8579,frozenset({'20712'}),frozenset({'23203'}),0.2784552845528455,2.08,JUMBO BAG VINTAGE DOILY 
1590,frozenset({'20723'}),frozenset({'22382'}),0.2784552845528455,1.65,LUNCH BAG SPACEBOY DESIGN 
6140,"frozenset({'20727', '23209'})","frozenset({'22384', '20726'})",0.27844311377245506,3.3,"LUNCH BAG PINK POLKADOT, LUNCH BAG WOODLAND"
15049,"frozenset({'20727', '23209'})",frozenset({'23202'}),0.27844311377245506,2.08,JUMBO BAG VINTAGE LEAF
11614,"frozenset({'20727', '23209'})","frozenset({'22384', '20725', '23206'})",0.27844311377245506,4.75,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT, LUNCH BAG APPLE DESIGN"
16541,frozenset({'23356'}),frozenset({'22114'}),0.27839643652561247,4.25,HOT WATER BOTTLE TEA AND SYMPATHY
8584,"frozenset({'22386', '85099B'})",frozenset({'20712'}),0.2783882783882784,2.08,JUMBO BAG WOODLAND ANIMALS
268,"frozenset({'22629', '22630'})",frozenset({'22659'}),0.2783018867924528,1.95,LUNCH BOX I LOVE LONDON
13160,frozenset({'23205'}),frozenset({'20725'}),0.2782608695652174,1.45,LUNCH BAG RED RETROSPOT
16400,frozenset({'23344'}),frozenset({'85099B'}),0.27815699658703075,2.08,JUMBO BAG RED RETROSPOT
7701,frozenset({'21930'}),frozenset({'20712'}),0.2781316348195329,2.08,JUMBO BAG WOODLAND ANIMALS
2398,"frozenset({'22662', '22382'})","frozenset({'22384', '20726', '20725'})",0.2780898876404494,4.75,"LUNCH BAG PINK POLKADOT, LUNCH BAG WOODLAND, LUNCH BAG RED RETROSPOT"
3092,"frozenset({'22662', '22382'})",frozenset({'22629'}),0.2780898876404494,1.95,SPACEBOY LUNCH BOX 
4688,"frozenset({'22383', '23209'})","frozenset({'22384', '22382'})",0.2779456193353474,3.3,"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN "
4601,"frozenset({'22383', '23209'})","frozenset({'20727', '20725', '22384'})",0.2779456193353474,4.75,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT, LUNCH BAG PINK POLKADOT"
11519,"frozenset({'22384', '22382'})","frozenset({'20727', '23206'})",0.2779291553133515,3.3,"LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN"
2492,"frozenset({'22384', '22382'})","frozenset({'22383', '22662', '20725'})",0.2779291553133515,4.75,"LUNCH BAG SUKI DESIGN , LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG RED RETROSPOT"
7073,frozenset({'22553'}),frozenset({'22556'}),0.27790432801822323,1.65,PLASTERS IN TIN CIRCUS PARADE 
9333,"frozenset({'22728', '22727'})","frozenset({'22725', '22726'})",0.2777777777777778,7.5,"ALARM CLOCK BAKELIKE CHOCOLATE, ALARM CLOCK BAKELIKE GREEN"
7160,"frozenset({'85099F', '85099B'})","frozenset({'22386', '21931'})",0.27777777777777773,3.58,"JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI"
7232,"frozenset({'85099F', '85099B'})",frozenset({'23199'}),0.27777777777777773,1.79,JUMBO BAG APPLES
11225,"frozenset({'22383', '23206'})","frozenset({'20727', '22382', '20725'})",0.27777777777777773,4.75,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN , LUNCH BAG RED RETROSPOT"
12770,"frozenset({'22383', '23206'})","frozenset({'22384', '23207'})",0.27777777777777773,3.3,"LUNCH BAG PINK POLKADOT, LUNCH BAG ALPHABET DESIGN"
3194,"frozenset({'22383', '23206'})","frozenset({'20727', '22662'})",0.27777777777777773,3.3,"LUNCH BAG  BLACK SKULL., LUNCH BAG DOLLY GIRL DESIGN"
3558,frozenset({'22149'}),frozenset({'22150'}),0.27765726681127983,1.65,3 STRIPEY MICE FELTCRAFT
13027,"frozenset({'23203', '23209'})",frozenset({'23207'}),0.27765237020316025,1.65,LUNCH BAG ALPHABET DESIGN
12743,"frozenset({'20725', '23206'})","frozenset({'22384', '23207'})",0.27763496143958866,3.3,"LUNCH BAG PINK POLKADOT, LUNCH BAG ALPHABET DESIGN"
11023,"frozenset({'20725', '23206'})","frozenset({'22382', '20728'})",0.27763496143958866,3.3,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG CARS BLUE"
10287,frozenset({'21498'}),frozenset({'21500'}),0.27761194029850744,0.42,PINK POLKADOT WRAP 
6997,frozenset({'85049E'}),frozenset({'85049C'}),0.27761194029850744,1.25,ROMANTIC PINKS RIBBONS 
6600,"frozenset({'20727', '22382'})","frozenset({'22383', '20725', '20728'})",0.27751196172248804,4.75,"LUNCH BAG SUKI DESIGN , LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE"
4161,"frozenset({'20727', '22382'})","frozenset({'22384', '22383', '20725'})",0.27751196172248804,4.75,"LUNCH BAG PINK POLKADOT, LUNCH BAG SUKI DESIGN , LUNCH BAG RED RETROSPOT"
998,"frozenset({'22384', '22383'})",frozenset({'21931'}),0.2775,1.79,JUMBO STORAGE BAG SUKI
14412,"frozenset({'20727', '22383'})","frozenset({'20725', '23209'})",0.27741935483870966,3.1,"LUNCH BAG RED RETROSPOT, LUNCH BAG VINTAGE DOILY "
11180,"frozenset({'20727', '22383'})","frozenset({'22382', '23206'})",0.27741935483870966,3.3,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG APPLE DESIGN"
11345,"frozenset({'20727', '22383'})","frozenset({'23206', '23209'})",0.27741935483870966,3.3,"LUNCH BAG APPLE DESIGN, LUNCH BAG VINTAGE DOILY "
1875,frozenset({'21166'}),"frozenset({'21175', '21181'})",0.27740863787375414,3.93,"GIN AND TONIC DIET METAL SIGN, PLEASE ONE PERSON METAL SIGN"
426,frozenset({'82486'}),frozenset({'85123A'}),0.2772808586762075,2.95,CREAM HANGING HEART T-LIGHT HOLDER
10115,frozenset({'22356'}),frozenset({'22383'}),0.27720739219712526,1.65,LUNCH BAG SUKI DESIGN 
2334,"frozenset({'20726', '20725'})","frozenset({'22384', '22662'})",0.2771362586605081,3.3,"LUNCH BAG PINK POLKADOT, LUNCH BAG DOLLY GIRL DESIGN"
4661,"frozenset({'20725', '23209'})","frozenset({'22384', '22382'})",0.27684964200477324,3.3,"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN "
7651,frozenset({'21985'}),frozenset({'85123A'}),0.2768361581920904,2.95,CREAM HANGING HEART T-LIGHT HOLDER
7594,frozenset({'22951'}),frozenset({'21976'}),0.2768361581920904,0.55,PACK OF 60 MUSHROOM CAKE CASES
9918,frozenset({'21155'}),frozenset({'20725'}),0.2768361581920904,1.45,LUNCH BAG RED RETROSPOT
8982,frozenset({'21928'}),frozenset({'20725'}),0.2767527675276753,1.45,LUNCH BAG RED RETROSPOT
5427,"frozenset({'20727', '20725'})","frozenset({'20726', '20728'})",0.2765957446808511,3.3,"LUNCH BAG WOODLAND, LUNCH BAG CARS BLUE"
9793,"frozenset({'22386', '85099B'})",frozenset({'22385'}),0.2765567765567766,2.08,JUMBO BAG SPACEBOY DESIGN
2824,"frozenset({'22383', '20728'})","frozenset({'22662', '22382'})",0.27654867256637167,3.3,"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SPACEBOY DESIGN "
2348,"frozenset({'20726', '22382'})","frozenset({'22384', '22662'})",0.27654320987654324,3.3,"LUNCH BAG PINK POLKADOT, LUNCH BAG DOLLY GIRL DESIGN"
3456,frozenset({'22193'}),frozenset({'22727'}),0.27644230769230765,3.75,ALARM CLOCK BAKELIKE RED 
8566,frozenset({'20712'}),frozenset({'21929'}),0.2764227642276423,1.79,JUMBO BAG PINK VINTAGE PAISLEY
4283,"frozenset({'22384', '20728'})","frozenset({'20727', '22382', '20725'})",0.2763466042154567,4.75,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN , LUNCH BAG RED RETROSPOT"
13781,"frozenset({'23206', '23209'})","frozenset({'23208', '20727'})",0.27631578947368424,3.3,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG  BLACK SKULL."
9644,frozenset({'21668'}),"frozenset({'21670', '21673', '21669'})",0.2762762762762762,4.35,"BLUE SPOT CERAMIC DRAWER KNOB, WHITE SPOT BLUE CERAMIC DRAWER KNOB, BLUE STRIPE CERAMIC DRAWER KNOB"
1286,"frozenset({'85099C', '85099B'})",frozenset({'23199'}),0.2762430939226519,1.79,JUMBO BAG APPLES
1190,"frozenset({'85099C', '85099B'})","frozenset({'22386', '21931'})",0.2762430939226519,3.58,"JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI"
1228,"frozenset({'85099C', '85099B'})","frozenset({'22411', '22386'})",0.2762430939226519,3.58,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG PINK POLKADOT"
5244,"frozenset({'20726', '20728'})","frozenset({'20727', '22382', '22384'})",0.2762430939226519,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN , LUNCH BAG PINK POLKADOT"
5548,"frozenset({'20726', '20728'})","frozenset({'20727', '22383', '22382'})",0.2762430939226519,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI DESIGN , LUNCH BAG SPACEBOY DESIGN "
14204,"frozenset({'22383', '20726'})","frozenset({'23208', '22382'})",0.2762430939226519,3.3,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG SPACEBOY DESIGN "
5544,"frozenset({'22383', '20726'})","frozenset({'20727', '22382', '20728'})",0.2762430939226519,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN , LUNCH BAG CARS BLUE"
11197,"frozenset({'22382', '20725'})","frozenset({'20727', '23206'})",0.2762312633832976,3.3,"LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN"
5685,"frozenset({'22382', '20725'})","frozenset({'20726', '23206'})",0.2762312633832976,3.3,"LUNCH BAG WOODLAND, LUNCH BAG APPLE DESIGN"
11018,"frozenset({'22382', '20728'})","frozenset({'20725', '23206'})",0.27621483375959077,3.1,"LUNCH BAG RED RETROSPOT, LUNCH BAG APPLE DESIGN"
8728,frozenset({'22555'}),"frozenset({'22554', '22556'})",0.27616926503340755,3.3,"PLASTERS IN TIN WOODLAND ANIMALS, PLASTERS IN TIN CIRCUS PARADE "
1548,frozenset({'21975'}),"frozenset({'21212', '84991'})",0.275992438563327,1.1,"PACK OF 72 RETROSPOT CAKE CASES, 60 TEATIME FAIRY CAKE CASES"
9392,frozenset({'84997D'}),"frozenset({'84997A', '84997C'})",0.27594339622641506,8.3,"CHILDRENS CUTLERY POLKADOT GREEN , CHILDRENS CUTLERY POLKADOT BLUE"
2798,frozenset({'22662'}),"frozenset({'22383', '20728'})",0.27591973244147155,3.3,"LUNCH BAG SUKI DESIGN , LUNCH BAG CARS BLUE"
2286,frozenset({'22662'}),"frozenset({'22384', '22382'})",0.27591973244147155,3.3,"LUNCH BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN "
2064,frozenset({'22662'}),"frozenset({'20726', '22383'})",0.27591973244147155,3.3,"LUNCH BAG WOODLAND, LUNCH BAG SUKI DESIGN "
3732,frozenset({'22729'}),"frozenset({'22730', '22726'})",0.27576601671309187,7.5,"ALARM CLOCK BAKELIKE IVORY, ALARM CLOCK BAKELIKE GREEN"
146,frozenset({'22960'}),frozenset({'22720'}),0.275626423690205,4.25,SET OF 3 CAKE TINS PANTRY DESIGN 
7077,frozenset({'22553'}),frozenset({'20727'}),0.275626423690205,1.65,LUNCH BAG  BLACK SKULL.
6602,"frozenset({'20727', '20728'})","frozenset({'22383', '22382', '20725'})",0.2755344418052256,4.75,"LUNCH BAG SUKI DESIGN , LUNCH BAG SPACEBOY DESIGN , LUNCH BAG RED RETROSPOT"
6929,frozenset({'84992'}),frozenset({'22417'}),0.2754491017964072,0.55,PACK OF 60 SPACEBOY CAKE CASES
7652,frozenset({'22082'}),frozenset({'22077'}),0.27544910179640714,1.95,6 RIBBONS RUSTIC CHARM
6762,"frozenset({'20727', '23209'})","frozenset({'22382', '20728'})",0.27544910179640714,3.3,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG CARS BLUE"
4598,"frozenset({'20727', '23209'})","frozenset({'22384', '22383', '20725'})",0.27544910179640714,4.75,"LUNCH BAG PINK POLKADOT, LUNCH BAG SUKI DESIGN , LUNCH BAG RED RETROSPOT"
819,"frozenset({'23203', '23209'})",frozenset({'22386'}),0.2753950338600451,1.79,JUMBO BAG PINK POLKADOT
13186,frozenset({'23205'}),"frozenset({'22356', '20724'})",0.2753623188405797,1.7,"CHARLOTTE BAG PINK POLKADOT, RED RETROSPOT CHARLOTTE BAG"
13113,frozenset({'23204'}),"frozenset({'20719', '20724'})",0.27529411764705886,1.7,"WOODLAND CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG"
4517,"frozenset({'85099B', '20725'})","frozenset({'20727', '22384'})",0.27529411764705886,3.3,"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT"
13077,frozenset({'23204'}),frozenset({'23203'}),0.27529411764705886,2.08,JUMBO BAG VINTAGE DOILY 
8790,frozenset({'48184'}),frozenset({'48194'}),0.2752808988764045,8.25,DOORMAT HEARTS
1374,"frozenset({'22411', '85099B'})","frozenset({'22386', '21929'})",0.27525252525252525,3.58,"JUMBO BAG PINK POLKADOT, JUMBO BAG PINK VINTAGE PAISLEY"
9015,"frozenset({'22411', '85099B'})","frozenset({'21928', '21929'})",0.27525252525252525,3.87,"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO BAG PINK VINTAGE PAISLEY"
15088,"frozenset({'22699', '22698'})",frozenset({'23173'}),0.27522935779816515,9.95,REGENCY TEAPOT ROSES 
11531,"frozenset({'22384', '22382'})","frozenset({'22383', '23206'})",0.27520435967302453,3.3,"LUNCH BAG SUKI DESIGN , LUNCH BAG APPLE DESIGN"
5110,"frozenset({'22384', '22382'})","frozenset({'20727', '22383', '20726'})",0.27520435967302453,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI DESIGN , LUNCH BAG WOODLAND"
11253,"frozenset({'20727', '22382'})","frozenset({'23206', '23209'})",0.2751196172248804,3.3,"LUNCH BAG APPLE DESIGN, LUNCH BAG VINTAGE DOILY "
4025,"frozenset({'20727', '22382'})","frozenset({'22383', '23209'})",0.2751196172248804,3.3,"LUNCH BAG SUKI DESIGN , LUNCH BAG VINTAGE DOILY "
5783,"frozenset({'20727', '22382'})","frozenset({'20726', '23206'})",0.2751196172248804,3.3,"LUNCH BAG WOODLAND, LUNCH BAG APPLE DESIGN"
5408,"frozenset({'20727', '22382'})","frozenset({'22383', '20726', '20725'})",0.2751196172248804,4.75,"LUNCH BAG SUKI DESIGN , LUNCH BAG WOODLAND, LUNCH BAG RED RETROSPOT"
13475,"frozenset({'20725', '23206'})","frozenset({'23208', '22382'})",0.2750642673521851,3.3,"LUNCH BAG VINTAGE LEAF DESIGN, LUNCH BAG SPACEBOY DESIGN "
5043,"frozenset({'22384', '22383'})","frozenset({'20726', '22382', '20725'})",0.275,4.75,"LUNCH BAG WOODLAND, LUNCH BAG SPACEBOY DESIGN , LUNCH BAG RED RETROSPOT"
12536,"frozenset({'22383', '23206'})","frozenset({'22382', '23207'})",0.27499999999999997,3.3,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG ALPHABET DESIGN"
9037,frozenset({'21928'}),"frozenset({'22386', '21929'})",0.2749077490774908,3.58,"JUMBO BAG PINK POLKADOT, JUMBO BAG PINK VINTAGE PAISLEY"
9737,frozenset({'22385'}),frozenset({'23201'}),0.2746331236897275,1.79,JUMBO BAG ALPHABET
8714,frozenset({'22551'}),"frozenset({'22554', '22556'})",0.27461139896373055,3.3,"PLASTERS IN TIN WOODLAND ANIMALS, PLASTERS IN TIN CIRCUS PARADE "
10831,"frozenset({'20725', '20728'})","frozenset({'22383', '23206'})",0.27450980392156865,3.3,"LUNCH BAG SUKI DESIGN , LUNCH BAG APPLE DESIGN"
2841,"frozenset({'20725', '20728'})","frozenset({'22383', '22662'})",0.27450980392156865,3.3,"LUNCH BAG SUKI DESIGN , LUNCH BAG DOLLY GIRL DESIGN"
4633,"frozenset({'20725', '23209'})","frozenset({'22384', '20728'})",0.2744630071599045,3.3,"LUNCH BAG PINK POLKADOT, LUNCH BAG CARS BLUE"
11812,frozenset({'23199'}),frozenset({'20725'}),0.2743732590529248,1.45,LUNCH BAG RED RETROSPOT
6801,frozenset({'22966'}),frozenset({'84378'}),0.2743682310469314,1.45,SET OF 3 HEART COOKIE CUTTERS
3890,frozenset({'22382'}),"frozenset({'22383', '20725'})",0.2742914979757085,3.1,"LUNCH BAG SUKI DESIGN , LUNCH BAG RED RETROSPOT"
10439,frozenset({'85066'}),frozenset({'85123A'}),0.2741573033707865,2.95,CREAM HANGING HEART T-LIGHT HOLDER
2136,"frozenset({'20726', '22382'})","frozenset({'22383', '22662', '20725'})",0.2740740740740741,4.75,"LUNCH BAG SUKI DESIGN , LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG RED RETROSPOT"
1924,frozenset({'22457'}),frozenset({'85123A'}),0.27404343329886244,2.95,CREAM HANGING HEART T-LIGHT HOLDER
3473,frozenset({'22193'}),"frozenset({'22191', '22192'})",0.2740384615384615,17.0,"IVORY DINER WALL CLOCK, BLUE DINER WALL CLOCK"
15142,frozenset({'23173'}),"frozenset({'22423', '23170'})",0.2740112994350283,14.4,"REGENCY CAKESTAND 3 TIER, REGENCY TEA PLATE ROSES "
15661,frozenset({'23173'}),"frozenset({'23172', '23170'})",0.2740112994350283,3.3,"REGENCY TEA PLATE PINK, REGENCY TEA PLATE ROSES "
7710,frozenset({'21930'}),frozenset({'21929'}),0.27388535031847133,1.79,JUMBO BAG PINK VINTAGE PAISLEY
59,frozenset({'22866'}),"frozenset({'22632', '22865'})",0.27388535031847133,4.2,"HAND WARMER RED RETROSPOT, HAND WARMER OWL DESIGN"
2264,"frozenset({'20727', '20726'})","frozenset({'22383', '22662', '22382'})",0.27377521613832856,4.95,"LUNCH BAG SUKI DESIGN , LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SPACEBOY DESIGN "
11062,"frozenset({'23206', '23209'})","frozenset({'20725', '20728'})",0.2736842105263158,3.1,"LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE"
5485,"frozenset({'22382', '20728'})","frozenset({'20727', '20726', '20725'})",0.27365728900255754,4.75,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND, LUNCH BAG RED RETROSPOT"
12135,"frozenset({'23199', '85099B'})",frozenset({'22384'}),0.27350427350427353,1.65,LUNCH BAG PINK POLKADOT
12054,"frozenset({'23199', '85099B'})","frozenset({'23203', '22386'})",0.27350427350427353,3.87,"JUMBO BAG VINTAGE DOILY , JUMBO BAG PINK POLKADOT"
9532,frozenset({'21669'}),"frozenset({'21672', '21668', '21671'})",0.27350427350427353,4.15,"WHITE SPOT RED CERAMIC DRAWER KNOB, RED STRIPE CERAMIC DRAWER KNOB, RED SPOT CERAMIC DRAWER KNOB"
566,frozenset({'22386'}),frozenset({'20725'}),0.27324913892078073,1.45,LUNCH BAG RED RETROSPOT
1985,frozenset({'82484'}),frozenset({'85123A'}),0.2731788079470199,2.95,CREAM HANGING HEART T-LIGHT HOLDER
2896,"frozenset({'20727', '20728'})","frozenset({'22383', '22662'})",0.2731591448931116,3.3,"LUNCH BAG SUKI DESIGN , LUNCH BAG DOLLY GIRL DESIGN"
6260,frozenset({'22766'}),frozenset({'82494L'}),0.27312775330396477,2.95,WOODEN FRAME ANTIQUE WHITE 
6408,"frozenset({'20727', '22383'})",frozenset({'85099B'}),0.2731182795698925,2.08,JUMBO BAG RED RETROSPOT
13063,frozenset({'23204'}),frozenset({'22383'}),0.27294117647058824,1.65,LUNCH BAG SUKI DESIGN 
7734,"frozenset({'22386', '85099B'})",frozenset({'21930'}),0.2728937728937729,2.08,JUMBO STORAGE BAG SKULLS
3783,frozenset({'22111'}),frozenset({'23355'}),0.2728658536585366,4.95,HOT WATER BOTTLE KEEP CALM
6322,frozenset({'21908'}),frozenset({'21907'}),0.27272727272727276,2.1,I'M ON HOLIDAY METAL SIGN
7598,frozenset({'22417'}),frozenset({'21976'}),0.27272727272727276,0.55,PACK OF 60 MUSHROOM CAKE CASES
11329,"frozenset({'20727', '20725'})","frozenset({'22383', '23206'})",0.27272727272727276,3.3,"LUNCH BAG SUKI DESIGN , LUNCH BAG APPLE DESIGN"
7493,frozenset({'22556'}),frozenset({'22557'}),0.272552783109405,1.65,PLASTERS IN TIN VINTAGE PAISLEY 
7283,frozenset({'20713'}),frozenset({'22411'}),0.2725060827250608,1.79,JUMBO SHOPPER VINTAGE RED PAISLEY
3680,frozenset({'22726'}),"frozenset({'22730', '22727'})",0.2724968314321926,7.5,"ALARM CLOCK BAKELIKE IVORY, ALARM CLOCK BAKELIKE RED "
12303,"frozenset({'20725', '23206'})","frozenset({'22383', '23207'})",0.2724935732647815,3.3,"LUNCH BAG SUKI DESIGN , LUNCH BAG ALPHABET DESIGN"
7530,frozenset({'22750'}),frozenset({'20972'}),0.2724867724867725,1.25,PINK CREAM FELT CRAFT TRINKET BOX 
5239,"frozenset({'22384', '22382'})","frozenset({'20727', '20726', '20728'})",0.2724795640326976,4.95,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND, LUNCH BAG CARS BLUE"
6295,frozenset({'85150'}),"frozenset({'21181', '85152'})",0.2724795640326976,3.7,"PLEASE ONE PERSON METAL SIGN, HAND OVER THE CHOCOLATE   SIGN "
3080,"frozenset({'22662', '22382'})",frozenset({'22630'}),0.27247191011235955,1.95,DOLLY GIRL LUNCH BOX
2205,"frozenset({'22662', '22382'})","frozenset({'20727', '20726', '20725'})",0.27247191011235955,4.75,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND, LUNCH BAG RED RETROSPOT"
